date,zone,ndvi_mean,ndvi_median,ndvi_std,ndvi_p25,ndvi_p75,ndvi_min,ndvi_max,height_mean_cm,height_median_cm,height_p25_cm,height_p75_cm,scene_key,valid_pixels,total_pixels,valid_fraction
11/14/2024,SE,0.421655238,0.412674546,0.035098702,0.401671916,0.429151058,0.148835346,0.627979517,32.16552353,31.26745605,30.16719055,32.91510391,2024-11-14_7690491,37487,37487,1
11/18/2024,SE,0.405745983,0.412244886,0.04048517,0.373741657,0.432001948,0.152382836,0.553047359,30.57459641,31.2244873,27.37416458,33.20019531,2024-11-18_7697348,37487,37487,1
11/19/2024,SE,0.417418242,0.41455397,0.028818671,0.399785399,0.430911183,0.161530912,0.554257095,31.7418232,31.45539856,29.97854233,33.09111786,2024-11-19_7699267,37487,37487,1
3/28/2023,SW,0.156007737,0.15505895,0.021090198,0.142068774,0.169284761,0.059921741,0.249942407,5.603901863,5.505895615,4.206876755,6.928477764,2023-03-28_6390560,21312,21312,1
4/6/2023,SW,0.145263702,0.143662602,0.02870455,0.126727432,0.161111504,0.021739122,0.278594941,4.577130795,4.366259575,2.672742844,6.111150742,2023-04-06_6413797,21312,21312,1
4/7/2023,SW,0.161624715,0.159790665,0.026972551,0.14417389,0.176074922,0.055534154,0.290445536,6.167006016,5.979066372,4.417388916,7.607491493,2023-04-07_6416505,21312,21312,1
4/9/2023,SW,0.165961534,0.162363887,0.032765657,0.146035329,0.179515004,0.062511928,0.347441882,6.601088047,6.23638916,4.603533268,7.951501846,2023-04-09_6422276,21312,21312,1
4/11/2023,SW,0.184046105,0.176939845,0.04697736,0.157749087,0.197744459,0.005847922,0.466760606,8.412593842,7.693984985,5.774908066,9.774446487,2023-04-11_6427266,21312,21312,1
4/14/2023,SW,0.188607961,0.174049497,0.067602351,0.156046882,0.193109423,0.070015222,0.580426157,8.863977432,7.404950142,5.604688168,9.310943604,2023-04-14_6434452,21312,21312,1
4/15/2023,SW,0.16952081,0.156275749,0.060652975,0.140388519,0.173638165,0.068906128,0.500241637,6.958062172,5.627575397,4.038852215,7.363816261,2023-04-15_6437077,21312,21312,1
4/16/2023,SW,0.192430645,0.175434187,0.072263539,0.15904057,0.193363249,0.092957743,0.576679945,9.243175507,7.543418884,5.904057503,9.336323738,2023-04-16_6439296,21312,21312,1
4/19/2023,SW,0.196870938,0.172273189,0.096649438,0.151596636,0.197015285,0.051909439,0.669853449,9.692180634,7.227318764,5.159664154,9.701527596,2023-04-19_6447517,21312,21312,1
4/23/2023,SW,0.21321851,0.185496479,0.110693671,0.160050511,0.215863973,0.053418323,0.750161767,11.32952213,8.549646378,6.005051136,11.58639812,2023-04-23_6455880,21312,21312,1
4/29/2023,SW,0.231556416,0.199366346,0.12809217,0.165560454,0.241683692,0.049731158,0.80212307,13.16175461,9.936634064,6.556045532,14.16836929,2023-04-29_6470104,21312,21312,1
4/30/2023,SW,0.243661836,0.208535925,0.135105789,0.170775965,0.254989982,0.064538851,0.813638091,14.36830616,10.85359192,7.077595711,15.49899769,2023-04-30_6473194,21312,21312,1
5/8/2023,SW,0.300116777,0.264666259,0.137069687,0.215702534,0.327445924,0.113744996,0.816475153,20.01167679,16.46662521,11.57025337,22.74459076,2023-05-08_6492697,21312,21312,1
5/9/2023,SW,0.292242616,0.258923411,0.135161668,0.207376361,0.32350862,0.09968847,0.803059638,19.22426414,15.89234066,10.73763657,22.3508606,2023-05-09_6495607,21312,21312,1
5/11/2023,SW,0.306198388,0.274273813,0.136939213,0.218827322,0.339829147,0.093808234,0.828319132,20.61989784,17.42737961,11.88273239,23.98291397,2023-05-11_6500673,21312,21312,1
5/19/2023,SW,0.359033018,0.320926279,0.147111475,0.25385043,0.42163974,0.092276447,0.862832487,25.90335274,22.09262848,15.38504314,32.16397476,2023-05-19_6519829,21312,21312,1
5/20/2023,SW,0.347846121,0.302200496,0.140943035,0.256781936,0.3897883,0.112261154,0.869303823,24.78461075,20.22005081,15.67819214,28.97882843,2023-05-20_6522569,21312,21312,1
5/22/2023,SW,0.295578063,0.249398366,0.148981422,0.179859236,0.372589767,0.091941953,0.835431159,19.55794525,14.9398365,7.98592329,27.2589798,2023-05-22_6526274,21312,21312,1
5/24/2023,SW,0.303083718,0.265393794,0.154537052,0.174957097,0.40051046,0.076235816,0.797912538,20.31251526,16.53937912,7.495710373,30.05104446,2023-05-24_6530812,21312,21312,1
5/26/2023,SW,0.304382414,0.263542414,0.187095284,0.143205404,0.429488122,0.022506608,0.853264213,20.59659386,16.35424232,4.320540428,32.94881439,2023-05-26_6535565,21312,21312,1
5/28/2023,SW,0.329304546,0.284417093,0.165509507,0.191933304,0.436661929,0.084795319,0.837673664,22.93122673,18.44171143,9.193330765,33.66619492,2023-05-28_6539990,21312,21312,1
5/29/2023,SW,0.348224491,0.317615867,0.212254867,0.14653641,0.510053992,0.038719073,0.897420943,24.93645287,21.76158905,4.653640747,41.00540161,2023-05-29_6542639,21312,21312,1
6/3/2023,SW,0.411276191,0.387655824,0.216879383,0.20883283,0.581505775,0.0711409,0.921355605,31.13028717,28.76558304,10.88328362,48.15057373,2023-06-03_6553618,21312,21312,1
6/9/2023,SW,0.388224363,0.358609736,0.198181942,0.206613168,0.534885406,0.084559761,0.872996211,28.82330322,25.86097336,10.66131783,43.48854065,2023-06-09_6566887,21312,21312,1
6/12/2023,SW,0.437728703,0.452940285,0.202640072,0.231813177,0.600897551,0.092912734,0.856623292,33.77290726,35.29402924,13.18131828,50.0897522,2023-06-12_6574216,21312,21312,1
6/13/2023,SW,0.453715652,0.463419437,0.222533107,0.230749473,0.635233641,0.089127213,0.908950925,35.37173462,36.34194183,13.07494736,53.52336121,2023-06-13_6578839,21312,21312,1
6/17/2023,SW,0.46806559,0.481465787,0.205461532,0.265072465,0.627168059,0.112434603,0.893259227,36.8065567,38.14657974,16.50724792,52.71680832,2023-06-17_6585276,21312,21312,1
6/18/2023,SW,0.48150754,0.506959677,0.207158446,0.279269576,0.646133065,0.116157763,0.882650018,38.15075302,40.69596863,17.92695808,54.61330414,2023-06-18_6587773,21312,21312,1
6/19/2023,SW,0.480384618,0.503351927,0.208723322,0.270489424,0.6502527,0.11287196,0.896250904,38.03846359,40.33519363,17.04894257,55.02527237,2023-06-19_6590000,21312,21312,1
6/22/2023,SW,0.498928964,0.508607149,0.189181805,0.319373727,0.649198294,0.132919252,0.89422816,39.89290237,40.86071014,21.93737411,54.91983032,2023-06-22_6597703,21312,21312,1
6/24/2023,SW,0.482221484,0.490510672,0.158890098,0.337951422,0.611900508,0.143294215,0.795892358,38.2221489,39.05106735,23.79514122,51.19004822,2023-06-24_6601411,21311,21312,0.999953078
6/27/2023,SW,0.452124566,0.446226656,0.14869836,0.331607699,0.557638705,0.12000002,0.804095566,35.21245575,34.62266541,23.16077232,45.76387024,2023-06-27_6610018,21312,21312,1
6/30/2023,SW,0.479656428,0.470378846,0.114260703,0.394900322,0.548399091,0.19470875,0.777018964,37.96563721,37.03788376,29.4900322,44.8399086,2023-06-30_6615016,21312,21312,1
7/2/2023,SW,0.554693341,0.541211307,0.11915309,0.464901388,0.640797675,0.20332247,0.848774135,45.46934128,44.1211319,36.49013901,54.07976913,2023-07-02_6619802,21312,21312,1
7/3/2023,SW,0.506929696,0.500092387,0.115557566,0.418170214,0.589503229,0.167714894,0.790204883,40.69296646,40.00923538,31.81702232,48.95032501,2023-07-03_6621833,21312,21312,1
7/4/2023,SW,0.614442408,0.619024038,0.104599722,0.539645195,0.688648582,0.247356206,0.850079179,51.44424057,51.90240479,43.9645195,58.86485672,2023-07-04_6623945,21312,21312,1
7/5/2023,SW,0.589235306,0.599178076,0.109544761,0.506068408,0.669024706,0.217391312,0.823560536,48.92353058,49.91780853,40.60683823,56.90246582,2023-07-05_6627101,21312,21312,1
7/6/2023,SW,0.600733459,0.607022583,0.105675451,0.523272395,0.679101765,0.264157832,0.82706219,50.073349,50.70225525,42.32723999,57.91017151,2023-07-06_6629073,21312,21312,1
7/7/2023,SW,0.611050785,0.624668539,0.103659071,0.539956987,0.688584983,0.224019274,0.825669169,51.10507584,52.4668541,43.99570084,58.8584938,2023-07-07_6631224,21312,21312,1
7/8/2023,SW,0.615260661,0.623028517,0.101291329,0.54724443,0.687720895,0.230368197,0.848349035,51.52606583,52.30285645,44.72444153,58.7720871,2023-07-08_6633576,21312,21312,1
7/9/2023,SW,0.610273182,0.62367022,0.11811123,0.531856894,0.701845825,0.207117423,0.874375463,51.02732468,52.36702728,43.18569183,60.18458176,2023-07-09_6635932,21312,21312,1
7/11/2023,SW,0.632283628,0.631659031,0.095950738,0.571210444,0.700545669,0.264573991,0.870283484,53.22837067,53.16590881,47.12104416,60.05456543,2023-07-11_6640267,21312,21312,1
7/13/2023,SW,0.666201472,0.682205915,0.101131342,0.608491421,0.738814235,0.263906211,0.885677159,56.62014771,58.22059631,50.84914398,63.88142395,2023-07-13_6645275,21312,21312,1
7/14/2023,SW,0.686860681,0.70674181,0.110005662,0.621932983,0.766161919,0.28447938,0.913637877,58.68606949,60.67418289,52.19330215,66.61619568,2023-07-14_6647880,21312,21312,1
7/15/2023,SW,0.688267589,0.705964923,0.095150001,0.636115372,0.754235268,0.253200591,0.883463979,58.82676315,60.59648895,53.61153793,65.42353058,2023-07-15_6649831,21312,21312,1
7/16/2023,SW,0.680999994,0.701105177,0.107529573,0.61724323,0.758432329,0.237241924,0.901982784,58.09999466,60.11051941,51.72432327,65.8432312,2023-07-16_6651862,21312,21312,1
7/19/2023,SW,0.737128019,0.759054899,0.100518093,0.68198055,0.805386662,0.268183529,0.932823002,63.71280289,65.90548706,58.19805145,70.53866577,2023-07-19_6657477,21312,21312,1
7/20/2023,SW,0.70923835,0.729752004,0.091267176,0.657921791,0.768807471,0.282022417,0.892209709,60.92383575,62.97520065,55.79217529,66.88075256,2023-07-20_6659116,21312,21312,1
7/21/2023,SW,0.714769781,0.732732654,0.090553001,0.662437439,0.774057627,0.288057089,0.904480517,61.4769783,63.27326965,56.2437439,67.40576172,2023-07-21_6661599,21312,21312,1
7/22/2023,SW,0.697337985,0.713731408,0.089006066,0.64775455,0.753620803,0.280113757,0.890529692,59.73379898,61.37313843,54.77545166,65.36207581,2023-07-22_6663978,21312,21312,1
7/23/2023,SW,0.717805207,0.73587811,0.090879679,0.669554472,0.775456071,0.270134896,0.900483549,61.78052139,63.58781052,56.95545197,67.54560852,2023-07-23_6669942,21312,21312,1
7/25/2023,SW,0.715332866,0.736179471,0.102324322,0.65949738,0.781607389,0.256357938,0.912256002,61.53327942,63.61795044,55.94974518,68.16074371,2023-07-25_6670275,21312,21312,1
7/27/2023,SW,0.695212901,0.706588864,0.088378355,0.637076855,0.765090048,0.260905355,0.89882499,59.52128983,60.65888214,53.70768356,66.50900269,2023-07-27_6675628,21312,21312,1
7/28/2023,SW,0.604052246,0.592408001,0.106931925,0.513412714,0.701469183,0.256476671,0.835711479,50.40522766,49.24079895,41.34127426,60.14691925,2023-07-28_6677288,21312,21312,1
8/4/2023,SW,0.604771972,0.611809969,0.113716409,0.502774,0.706154108,0.286352694,0.826597869,50.47719574,51.18099594,40.27740479,60.61540985,2023-08-04_6692596,21312,21312,1
8/5/2023,SW,0.614520729,0.6187042,0.101744108,0.528109193,0.703430593,0.260924369,0.814732194,51.45207596,51.87042236,42.81092072,60.34305573,2023-08-05_6694615,21312,21312,1
8/6/2023,SW,0.625461817,0.635177612,0.106646113,0.53598702,0.718503118,0.249713644,0.835832059,52.54617691,53.51775742,43.59870148,61.85031128,2023-08-06_6697546,21312,21312,1
8/7/2023,SW,0.638769686,0.650789976,0.079923071,0.573074341,0.703098774,0.286263555,0.813248813,53.87697601,55.07899857,47.30743408,60.3098793,2023-08-07_6699914,21312,21312,1
8/9/2023,SW,0.697750688,0.706313252,0.069924377,0.645739615,0.753457665,0.320761472,0.838462889,59.77507401,60.63132095,54.57395935,65.34576416,2023-08-09_6702199,21312,21312,1
8/11/2023,SW,0.666084468,0.669591606,0.080628976,0.615384638,0.723771811,0.262401879,0.847806275,56.60844803,56.95915985,51.53846359,62.37717819,2023-08-11_6706583,21312,21312,1
8/13/2023,SW,0.707493126,0.711903155,0.088367596,0.658042014,0.766708612,0.289029986,0.907419384,60.74932098,61.19031525,55.80419922,66.67085266,2023-08-13_6710264,21312,21312,1
8/14/2023,SW,0.726368845,0.729374349,0.070956945,0.690052867,0.770285189,0.364159703,0.896007717,62.63688278,62.93743515,59.00528717,67.02851868,2023-08-14_6712256,21312,21312,1
8/15/2023,SW,0.67702961,0.681829929,0.087237857,0.633416653,0.729832292,0.266867369,0.881956041,57.70295715,58.18299103,53.34166718,62.98323441,2023-08-15_6716539,21311,21312,0.999953078
8/17/2023,SW,0.737176001,0.744050622,0.081224039,0.696695209,0.78762722,0.255031228,0.91775012,63.71759415,64.40505981,59.66951752,68.76272583,2023-08-17_6718459,21312,21312,1
8/18/2023,SW,0.654358864,0.658201039,0.073807374,0.606895387,0.699056745,0.363496125,0.853191376,55.43588257,55.82010269,50.68954086,59.9056778,2023-08-18_6720774,21312,21312,1
8/20/2023,SW,0.749862671,0.752690434,0.079828128,0.702278614,0.811249614,0.346719593,0.920265734,64.98626709,65.26904297,60.22786713,71.12495422,2023-08-20_6726517,21312,21312,1
8/26/2023,SW,0.719104409,0.733373404,0.093382709,0.664347649,0.786220372,0.282535136,0.901600778,61.91043854,63.33733749,56.43476868,68.62203217,2023-08-26_6738125,21312,21312,1
8/28/2023,SW,0.765667379,0.782578468,0.093357034,0.710602164,0.835330307,0.320945263,0.933743119,66.56674194,68.25784302,61.06021881,73.53303528,2023-08-28_6739598,21312,21312,1
8/30/2023,SW,0.702070057,0.719364285,0.109363675,0.636770248,0.783155322,0.252371132,0.904865921,60.20700836,61.93642807,53.67702866,68.3155365,2023-08-30_6743892,21312,21312,1
9/3/2023,SW,0.700793028,0.724357486,0.109035052,0.624102116,0.78868103,0.287974715,0.889275312,60.07929993,62.43575287,52.41020966,68.8680954,2023-09-03_6752713,21312,21312,1
9/5/2023,SW,0.730862975,0.754638731,0.112649642,0.658200145,0.818410754,0.269195557,0.925580025,63.08630753,65.46387482,55.82001114,71.84107971,2023-09-05_6754787,21312,21312,1
9/6/2023,SW,0.682032287,0.705535829,0.119726039,0.601179421,0.775415778,0.249374896,0.895869672,58.20323181,60.55358124,50.11794281,67.5415802,2023-09-06_6756912,21312,21312,1
9/7/2023,SW,0.681777,0.697740197,0.109721273,0.6096102,0.770600915,0.268379092,0.889489174,58.17770386,59.77402496,50.96102142,67.06008911,2023-09-07_6758564,21312,21312,1
9/12/2023,SW,0.607643545,0.623029709,0.111472487,0.525234282,0.696565509,0.266616851,0.839249909,50.76435089,52.30297089,42.52342987,59.65655136,2023-09-12_6768973,21312,21312,1
9/15/2023,SW,0.593081295,0.605426013,0.11393109,0.503393948,0.685817838,0.238059402,0.831518054,49.30813599,50.54260254,40.33939362,58.58178329,2023-09-15_6775085,21312,21312,1
9/19/2023,SW,0.644368768,0.659109592,0.115871809,0.563679874,0.736710012,0.279439837,0.882652164,54.43687057,55.91096115,46.36798859,63.67099762,2023-09-19_6783739,21312,21312,1
9/27/2023,SW,0.626480401,0.644408584,0.123675369,0.541898727,0.72280407,0.260177612,0.878418386,52.64804459,54.44085693,44.18987274,62.28041077,2023-09-27_6799762,21312,21312,1
9/28/2023,SW,0.600671768,0.613342285,0.125830352,0.517104864,0.69623816,0.206626371,0.866571069,50.067173,51.33423233,41.71048737,59.62382126,2023-09-28_6801974,21312,21312,1
9/29/2023,SW,0.627655208,0.642866194,0.119664378,0.541545391,0.719197989,0.239823982,0.881871819,52.76551819,54.28662109,44.15454102,61.9197998,2023-09-29_6804749,21312,21312,1
10/5/2023,SW,0.614928842,0.631677032,0.131021857,0.526195049,0.715701818,0.176238373,0.879501224,51.49287796,53.16770172,42.61950684,61.57017899,2023-10-05_6816922,21312,21312,1
10/6/2023,SW,0.606951833,0.621383309,0.126963854,0.522306204,0.703314483,0.18352057,0.866167009,50.6951828,52.13832855,42.23062134,60.33145142,2023-10-06_6819114,21312,21312,1
10/7/2023,SW,0.606109738,0.623530746,0.137725338,0.511187732,0.711001813,0.148847774,0.886283994,50.61096954,52.35307312,41.11877441,61.10018539,2023-10-07_6821228,21312,21312,1
10/9/2023,SW,0.598919928,0.609113753,0.125054047,0.510439157,0.693042874,0.21365045,0.871136785,49.89199066,50.91137695,41.04391861,59.30429077,2023-10-09_6825212,21312,21312,1
10/13/2023,SW,0.595664978,0.607132256,0.127457336,0.508542061,0.688555539,0.191359401,0.881675959,49.56650543,50.71322632,40.85420227,58.85555267,2023-10-13_6833007,21312,21312,1
10/15/2023,SW,0.602647543,0.618262112,0.131037325,0.516589165,0.698491812,0.226017773,0.889769912,50.2647438,51.82621002,41.65892029,59.84918213,2023-10-15_6837120,21312,21312,1
10/17/2023,SW,0.57878834,0.590137362,0.131173417,0.490318686,0.674065292,0.231825531,0.879449129,47.87882996,49.01374054,39.03186798,57.40652466,2023-10-17_6841238,21312,21312,1
10/18/2023,SW,0.558738828,0.568511248,0.134663001,0.4655146,0.657803178,0.190997034,0.870932579,45.87388611,46.85112762,36.55146027,55.78032303,2023-10-18_6843419,21312,21312,1
10/19/2023,SW,0.565665007,0.567006946,0.133620828,0.475449681,0.666420579,0.219720036,0.883251488,46.56650162,46.70069504,37.54496765,56.64205933,2023-10-19_6845274,21312,21312,1
10/20/2023,SW,0.561043799,0.567602038,0.135271996,0.470073909,0.658908129,0.208012313,0.884057939,46.10438538,46.76020432,37.00739288,55.89081573,2023-10-20_6847324,21312,21312,1
10/21/2023,SW,0.561011255,0.556379795,0.132090479,0.469219983,0.660624743,0.241206005,0.884471357,46.10111618,45.6379776,36.92199707,56.06247711,2023-10-21_6849580,21312,21312,1
10/22/2023,SW,0.583873391,0.582911372,0.128081262,0.501380265,0.674513042,0.257124573,0.896363914,48.38733673,48.2911377,40.13802719,57.45130157,2023-10-22_6851681,21312,21312,1
10/23/2023,SW,0.54535985,0.535325646,0.135970429,0.454348534,0.642470479,0.207878619,0.896848142,44.53598404,43.53256226,35.4348526,54.24705124,2023-10-23_6854353,21312,21312,1
10/24/2023,SW,0.532460511,0.522358418,0.132355437,0.443246663,0.626061976,0.222363949,0.878756166,43.24604797,42.23583984,34.32466507,52.60619736,2023-10-24_6855966,21312,21312,1
10/25/2023,SW,0.533486187,0.520931125,0.128207207,0.448766351,0.619437277,0.219927102,0.8788324,43.34862518,42.09311676,34.87663651,51.9437294,2023-10-25_6858126,21312,21312,1
10/27/2023,SW,0.506052911,0.493600607,0.126000762,0.424153656,0.593340933,0.201232046,0.853065908,40.60529327,39.36006165,32.41536331,49.334095,2023-10-27_6863148,21312,21312,1
10/30/2023,SW,0.48637253,0.466402411,0.127006307,0.403615296,0.571870565,0.18123278,0.853687286,38.63725662,36.64024353,30.3615303,47.1870575,2023-10-30_6869689,21312,21312,1
10/31/2023,SW,0.48473379,0.468307436,0.123727515,0.406825244,0.563969433,0.172717288,0.844860554,38.47338486,36.83074188,30.68252563,46.39694214,2023-10-31_6871707,21312,21312,1
11/1/2023,SW,0.4681665,0.446128726,0.127825871,0.387765378,0.547551513,0.17813766,0.855892777,36.81665421,34.61287308,28.77653885,44.75515366,2023-11-01_6873384,21312,21312,1
11/4/2023,SW,0.422004491,0.397495091,0.120439745,0.347830892,0.495631516,0.14064917,0.808538198,32.2004509,29.7495079,24.7830925,39.56315231,2023-11-04_6879944,21312,21312,1
11/7/2023,SW,0.433627337,0.414081573,0.11788328,0.365592062,0.493903279,0.118034229,0.826714873,33.36272812,31.40815926,26.55920792,39.39032745,2023-11-07_6886554,21312,21312,1
11/8/2023,SW,0.405049086,0.37475583,0.118507624,0.331106544,0.469412625,0.168631732,0.814032376,30.50490952,27.47558403,23.11065674,36.94126129,2023-11-08_6888149,21312,21312,1
11/9/2023,SW,0.405788839,0.381737769,0.111840986,0.339743614,0.459516585,0.164998725,0.803584993,30.57888412,28.17377472,23.97436142,35.95166016,2023-11-09_6890432,21312,21312,1
11/10/2023,SW,0.393077672,0.368626893,0.114993431,0.325947255,0.444799423,0.126046732,0.815346777,29.30776596,26.86268997,22.59472466,34.47994232,2023-11-10_6892217,21312,21312,1
11/12/2023,SW,0.384929627,0.367126286,0.106259681,0.32906118,0.421677291,0.148636371,0.794075608,28.49296188,26.71262741,22.90611649,32.16772842,2023-11-12_6895820,21312,21312,1
11/13/2023,SW,0.428313702,0.416453063,0.10896986,0.373775423,0.463426977,0.180381671,0.848930717,32.83137131,31.64530754,27.37754059,36.34269714,2023-11-13_6897849,21312,21312,1
11/14/2023,SW,0.366604656,0.349240601,0.102629624,0.311837196,0.398465693,0.150344253,0.772240579,26.66046715,24.92406273,21.18371964,29.84657097,2023-11-14_6900090,21312,21312,1
11/17/2023,SW,0.334334671,0.317990363,0.088135101,0.288354039,0.349043667,0.160585865,0.705893517,23.43346786,21.79903603,18.83540344,24.90436554,2023-11-17_6906060,21312,21312,1
11/21/2023,SW,0.316094935,0.302673638,0.084699124,0.277074248,0.326172084,0.146361858,0.704077959,21.60949326,20.2673645,17.70742607,22.61720848,2023-11-21_6914521,21312,21312,1
11/22/2023,SW,0.32978192,0.314251989,0.087842606,0.289047956,0.337453634,0.158533245,0.705423295,22.97819328,21.42519951,18.9047966,23.74536514,2023-11-22_6916881,21312,21312,1
3/19/2024,SW,0.215646848,0.213367194,0.051793128,0.181871355,0.246730223,0.051149037,0.409263194,11.56754112,11.33671951,8.187135696,14.67302227,2024-03-19_7184879,21312,21312,1
3/20/2024,SW,0.212041631,0.204037517,0.055040769,0.177603558,0.244939655,0.062144205,0.41240117,11.20877552,10.40375137,7.760355949,14.49396515,2024-03-20_7187077,21312,21312,1
3/21/2024,SW,0.219644055,0.211457744,0.061066877,0.179781094,0.257624686,0.060234807,0.445599169,11.9704113,11.14577484,7.978109837,15.76247025,2024-03-21_7189291,21312,21312,1
3/22/2024,SW,0.223156095,0.210028261,0.063065343,0.18429929,0.26289764,0.076379381,0.457085818,12.31744194,11.00282478,8.429927826,16.2897625,2024-03-22_7191571,21312,21312,1
3/25/2024,SW,0.252082586,0.234634683,0.076626614,0.19934684,0.305124581,0.064573817,0.523412704,15.20894432,13.46346855,9.934682846,20.5124588,2024-03-25_7198634,21312,21312,1
4/2/2024,SW,0.284873545,0.254765987,0.108970933,0.207272127,0.367904246,0.063239075,0.612081409,18.48989868,15.47659683,10.72721291,26.79042435,2024-04-02_7216961,21312,21312,1
4/3/2024,SW,0.30042842,0.269209862,0.109939061,0.222459063,0.383341968,0.08896631,0.637314379,20.04315186,16.92098427,12.24590683,28.334198,2024-04-03_7219435,21312,21312,1
4/5/2024,SW,0.311631978,0.27342993,0.122874536,0.220994055,0.41399774,0.085042506,0.674474478,21.16327858,17.34299278,12.0994072,31.39977264,2024-04-05_7223987,21312,21312,1
4/8/2024,SW,0.304603666,0.272604883,0.118985943,0.221857712,0.394508123,0.086077131,0.657215953,20.46097565,17.26049042,12.18577194,29.45081329,2024-04-08_7230078,21304,21312,0.999624625
4/9/2024,SW,0.337072104,0.31022191,0.130526498,0.243497148,0.43432337,0.073468402,0.720740914,23.70755386,21.022192,14.34971523,33.4323349,2024-04-09_7231714,21312,21312,1
4/11/2024,SW,0.363881141,0.342711747,0.143978313,0.259595752,0.469911486,0.067299001,0.766593158,26.38944626,24.27117348,15.95957756,36.9911499,2024-04-11_7236736,21312,21312,1
4/12/2024,SW,0.336562157,0.308187932,0.135275498,0.237116486,0.443237692,0.074107952,0.704445362,23.65707397,20.81879425,13.71164894,34.32377243,2024-04-12_7238460,21312,21312,1
4/16/2024,SW,0.385540664,0.369016826,0.155406967,0.26751408,0.507407606,0.071267478,0.780272305,28.55481339,26.9016819,16.75140762,40.7407608,2024-04-16_7246495,21312,21312,1
4/21/2024,SW,0.403011918,0.394420296,0.152166486,0.281667948,0.520230293,0.080856949,0.812933087,30.30143166,29.44202995,18.16679382,42.02303314,2024-04-21_7257165,21312,21312,1
4/23/2024,SW,0.439533412,0.428571403,0.158804983,0.311207741,0.56914103,0.071389057,0.848150313,33.95353699,32.85713959,21.12077332,46.91410446,2024-04-23_7261451,21312,21312,1
4/30/2024,SW,0.430312067,0.434788346,0.158219934,0.319124728,0.552686632,0.083514422,0.821349919,33.03145218,33.47883606,21.91247177,45.26866531,2024-04-30_7275813,21312,21312,1
5/2/2024,SW,0.45184949,0.4622401,0.16235292,0.34515813,0.578819752,0.094049923,0.828696072,35.18497849,36.22400665,24.51581192,47.88197708,2024-05-02_7280274,21312,21312,1
5/8/2024,SW,0.43810457,0.464954823,0.178807124,0.291581571,0.570119441,0.098004855,0.850644648,33.81046677,36.4954834,19.15815544,47.01194382,2024-05-08_7293039,21312,21312,1
5/10/2024,SW,0.371927768,0.253005385,0.214731544,0.201874465,0.596630454,0.074963003,0.86097163,27.19331169,15.30053806,10.18744659,49.66304779,2024-05-10_7297105,21312,21312,1
5/17/2024,SW,0.362543136,0.200440049,0.251371384,0.164629683,0.659411788,0.079129331,0.878289461,26.25662804,10.04400444,6.462967396,55.94117737,2024-05-17_7309693,21312,21312,1
5/18/2024,SW,0.372914046,0.201772705,0.263090044,0.16779606,0.683481395,0.077545494,0.906208217,27.29275703,10.17727089,6.779606819,58.3481369,2024-05-18_7311938,21312,21312,1
5/23/2024,SW,0.355124176,0.193857461,0.246992499,0.163048059,0.638186336,0.085876867,0.883492053,25.51258469,9.385746002,6.304807186,53.81863403,2024-05-23_7323633,21312,21312,1
5/26/2024,SW,0.321225613,0.189086273,0.205887094,0.162276149,0.555336773,0.095552638,0.7773,22.12259865,8.90862751,6.22761488,45.53367615,2024-05-26_7330787,21312,21312,1
5/27/2024,SW,0.352875471,0.18325758,0.260376364,0.153736323,0.659856021,0.088680938,0.897998929,25.28784752,8.32575798,5.373632908,55.98559952,2024-05-27_7333350,21312,21312,1
5/28/2024,SW,0.370331794,0.182731628,0.287133783,0.149327189,0.723415494,0.054337904,0.933481097,27.03714752,8.273163795,4.932719231,62.34155273,2024-05-28_7335584,21312,21312,1
5/29/2024,SW,0.383174777,0.221633852,0.2513659,0.190026298,0.685187101,0.108689897,0.892234087,28.31747437,12.16338539,9.002630234,58.51871109,2024-05-29_7338881,21312,21312,1
6/1/2024,SW,0.374142915,0.18949087,0.287549466,0.152730733,0.72559756,0.073032714,0.940984666,27.4157753,8.949087143,5.27307415,62.55975723,2024-06-01_7344466,21312,21312,1
6/4/2024,SW,0.387963742,0.205459058,0.279934615,0.166596174,0.737616539,0.088242389,0.899503529,28.79662514,10.54590511,6.659616947,63.76165009,2024-06-04_7351306,21312,21312,1
6/5/2024,SW,0.410528153,0.240642667,0.259623855,0.204618081,0.718084157,0.084643729,0.920452595,31.05290794,14.06426716,10.4618082,61.80841064,2024-06-05_7355224,21312,21312,1
6/6/2024,SW,0.427773505,0.269938171,0.25291124,0.221271724,0.729025364,0.115933016,0.912340224,32.77734756,16.99381638,12.12717247,62.9025383,2024-06-06_7355382,21312,21312,1
6/7/2024,SW,0.408632934,0.249303415,0.259006441,0.198829174,0.726382732,0.078507669,0.878442287,30.86389923,14.93034172,9.882917404,62.63827515,2024-06-07_7357564,21312,21312,1
6/9/2024,SW,0.443118364,0.271027029,0.275004596,0.217417136,0.775302231,0.101347826,0.939058125,34.31183243,17.10270119,11.74171257,67.53022766,2024-06-09_7361014,21312,21312,1
6/10/2024,SW,0.450030297,0.27521649,0.283776641,0.214722335,0.794067025,0.081232458,0.955928087,35.0032196,17.52164841,11.47223473,69.40670013,2024-06-10_7363064,21312,21312,1
6/11/2024,SW,0.432317108,0.279049397,0.266180843,0.20645003,0.760807395,0.09142103,0.890372634,33.23185349,17.90493965,10.64500332,66.08074188,2024-06-11_7365492,21312,21312,1
